name,state,latitude,longitude
Veggie Bites,New York,31.615488,-95.237477
Waffle World,Florida,38.312872,-83.285921
Taco Planet,Maine,28.939416,-123.877355
Fry King,Colorado,35.089017,-112.587415
Fry King,California,45.456305,-88.387402
Grill Master,Tennessee,40.077393,-109.485818
Veggie Bites,Illinois,36.868479,-96.437747
Taco Planet,Maine,33.748379,-104.64773
Grill Master,Connecticut,49.272653,-106.931351
Burger Town,Pennsylvania,41.612498,-95.526936
Pizza Express,Alabama,26.063781,-120.449535
Waffle World,New Mexico,39.691318,-105.939852
Taco Planet,Vermont,30.713589,-116.627934
Grill Master,North Dakota,35.240824,-119.578522
Veggie Bites,Texas,44.263503,-73.616431
Pizza Express,Georgia,47.506477,-105.300664
Hot Chicken USA,Mississippi,40.892666,-84.299014
Hot Chicken USA,North Dakota,39.101735,-117.555903
Donut Haven,Vermont,34.105798,-71.519109
Hot Chicken USA,Louisiana,27.677967,-78.255014
Donut Haven,Arizona,44.674138,-89.535336
Fry King,Indiana,38.627278,-72.310302
Hot Chicken USA,New Jersey,46.592326,-108.57043
Burger Town,Tennessee,40.980001,-111.828673
Veggie Bites,Ohio,41.099873,-113.1793
Wrap & Roll,Utah,45.728848,-98.401302
Waffle World,DC,39.537804,-67.815519
Burger Town,Nebraska,43.607436,-97.078432
Veggie Bites,Indiana,27.293924,-96.645103
Sub Stop,North Carolina,48.429244,-84.899144
Taco Planet,Louisiana,40.592716,-107.784853
Taco Planet,Kentucky,31.967269,-122.390951
Fry King,Alabama,48.189375,-107.877525
Sub Stop,South Dakota,30.506434,-123.621523
Burger Town,Wisconsin,37.966567,-92.60187
Wrap & Roll,Arizona,32.720275,-124.775078
Fry King,Rhode Island,44.654638,-98.355717
Pizza Express,Mississippi,41.432358,-79.44104
Taco Planet,Oklahoma,32.251181,-94.207611
Wrap & Roll,Maine,35.212045,-124.268027
Burger Town,New Mexico,36.168598,-111.594876
Burger Town,Virginia,25.392543,-74.315334
Pizza Express,Mississippi,28.842682,-102.619638
Sub Stop,California,31.714744,-121.283937
Fry King,Arizona,28.836096,-79.098602
Fry King,Connecticut,38.579707,-102.415861
Fry King,South Carolina,47.138354,-98.588093
Burger Town,Alabama,39.307914,-77.335228
Waffle World,Massachusetts,37.307954,-114.067363
Fry King,Missouri,45.389256,-93.332732
Burger Town,Maine,33.279206,-69.265764
Wrap & Roll,Kansas,46.857054,-88.839469
Veggie Bites,Iowa,29.408684,-70.195652
Donut Haven,Alaska,32.629241,-109.149426
Grill Master,Kansas,34.165353,-82.6633
Veggie Bites,DC,37.380248,-96.0706
Burger Town,Maine,25.590579,-105.676484
Fry King,Idaho,44.714688,-102.460878
Veggie Bites,DC,24.60856,-114.668138
Burger Town,South Dakota,31.887457,-112.844361
Fry King,Virginia,48.181021,-87.868929
Veggie Bites,Kansas,28.248617,-96.000747
Sub Stop,Colorado,45.362792,-87.529237
Wrap & Roll,North Carolina,26.927167,-75.84812
Waffle World,Kentucky,43.922832,-109.171109
Hot Chicken USA,Washington,47.073039,-79.595268
Grill Master,South Dakota,42.936889,-105.618773
Taco Planet,Ohio,40.40194,-74.92525
Burger Town,Maryland,26.902836,-122.131492
Waffle World,West Virginia,38.554199,-116.898079
Veggie Bites,Texas,31.706467,-100.116021
Donut Haven,Connecticut,26.084423,-73.03423
Waffle World,South Dakota,37.236281,-123.081459
Fry King,DC,28.604106,-100.867638
Burger Town,Co Spgs,27.974139,-83.719946
Hot Chicken USA,Washington,46.097787,-81.584746
Sub Stop,Indiana,29.386261,-104.06325
Taco Planet,Connecticut,33.92531,-106.690756
Pizza Express,Montana,33.004575,-104.773
Wrap & Roll,Oregon,35.379798,-120.377773
Veggie Bites,New Mexico,48.093501,-71.461401
Taco Planet,Idaho,31.558953,-105.0129
Taco Planet,Alaska,31.714603,-111.018594
Wrap & Roll,Arizona,25.401273,-110.103011
Waffle World,Rhode Island,40.400597,-119.888007
Grill Master,Arizona,46.993263,-87.753761
Veggie Bites,Georgia,48.011069,-124.462803
Fry King,Colorado,45.350553,-88.309502
Veggie Bites,Arizona,25.920083,-89.018167
Taco Planet,California,44.576535,-111.703295
Donut Haven,Wisconsin,27.176668,-107.856048
Fry King,Idaho,41.474984,-119.430189
Grill Master,Florida,33.944446,-87.717395
Hot Chicken USA,Wisconsin,26.58016,-114.000812
Fry King,California,49.267882,-84.07309
Waffle World,Kansas,37.653704,-116.123485
Waffle World,DC,49.230043,-102.365012
Fry King,Connecticut,41.61233,-92.60382
Grill Master,Hawaii,30.304354,-120.960531
Hot Chicken USA,Georgia,38.580969,-87.634602
Grill Master,New York,31.147072,-92.526503
Sub Stop,Connecticut,29.727495,-106.685158
Veggie Bites,Rhode Island,42.408638,-109.878478
Grill Master,Alabama,42.46235,-120.222099
Waffle World,Co Spgs,26.275368,-89.560105
Donut Haven,Washington,29.272978,-74.632289
Grill Master,Iowa,39.399193,-114.783906
Sub Stop,Vermont,31.768586,-102.960668
Sub Stop,Georgia,35.582266,-116.735581
Wrap & Roll,Wyoming,29.396634,-115.115373
Taco Planet,Nebraska,47.167611,-89.766774
Sub Stop,South Carolina,41.123917,-81.806447
Donut Haven,Ohio,35.842624,-96.832729
Sub Stop,Mississippi,39.636667,-81.241369
Grill Master,Wyoming,40.936567,-82.589855
Taco Planet,Montana,31.808865,-97.394584
Pizza Express,South Dakota,32.970751,-116.481613
Waffle World,Oklahoma,26.392568,-93.577693
Grill Master,Illinois,36.734448,-82.148085
Grill Master,Alaska,40.687556,-105.230701
Sub Stop,Alabama,48.637616,-101.147454
Burger Town,Minnesota,44.09904,-82.278558
Pizza Express,Hawaii,43.28658,-69.596625
Fry King,Vermont,33.396791,-80.682906
Pizza Express,Pennsylvania,43.574585,-102.148486
Waffle World,Colorado,27.887041,-79.482483
Sub Stop,Hawaii,31.533683,-68.363437
Grill Master,Tennessee,31.028869,-100.393124
Taco Planet,Texas,36.31521,-79.158126
Hot Chicken USA,Wyoming,40.444799,-89.159495
Sub Stop,Connecticut,44.774575,-104.339877
Taco Planet,Utah,41.553786,-116.989548
Taco Planet,California,35.188319,-75.621072
Grill Master,Mississippi,36.26412,-88.186119
Burger Town,Rhode Island,43.518863,-76.34221
Wrap & Roll,Colorado,39.270448,-99.186659
Grill Master,Nevada,31.319037,-76.599893
Pizza Express,Hawaii,43.504785,-109.982307
Donut Haven,Indiana,45.257096,-103.522806
Taco Planet,New Jersey,35.439749,-117.523168
Sub Stop,Massachusetts,45.695925,-95.578724
Wrap & Roll,Washington,36.059162,-91.606603
Waffle World,South Carolina,41.022563,-106.158923
Wrap & Roll,Connecticut,47.87632,-82.17795
Wrap & Roll,West Virginia,29.984193,-124.221474
Hot Chicken USA,Co Spgs,48.851595,-94.177556
Sub Stop,Idaho,26.23234,-94.738944
Veggie Bites,Nevada,26.935272,-67.542865
Pizza Express,DC,24.683359,-115.368929
Donut Haven,Arizona,43.757842,-91.745245
Hot Chicken USA,Florida,44.073882,-70.745039
Hot Chicken USA,Wisconsin,38.937097,-76.961631
Taco Planet,Michigan,43.260737,-95.150608
Veggie Bites,Wyoming,40.059572,-92.223439
Hot Chicken USA,Idaho,46.006174,-98.811317
Burger Town,Minnesota,32.929328,-112.996016
Hot Chicken USA,Rhode Island,26.195022,-121.946224
Veggie Bites,Pennsylvania,47.103637,-117.58105
Pizza Express,Florida,33.378391,-106.185291
Donut Haven,Georgia,46.848871,-91.977535
Pizza Express,Minnesota,45.598061,-77.375158
Veggie Bites,Delaware,28.829087,-76.224461
Wrap & Roll,Missouri,26.184953,-120.167597
Taco Planet,Virginia,41.118527,-81.42598
Grill Master,Alabama,25.914331,-118.850876
Donut Haven,New York,46.513653,-78.628387
Grill Master,DC,42.501114,-97.465747
Waffle World,Louisiana,41.038454,-81.600069
Veggie Bites,Hawaii,42.707318,-120.203155
Veggie Bites,Nevada,42.129154,-118.718591
Waffle World,Michigan,45.31478,-69.281074
Hot Chicken USA,Montana,46.826801,-119.029554
Donut Haven,Connecticut,29.437381,-101.752918
Hot Chicken USA,Tennessee,48.861728,-94.770196
Burger Town,Iowa,36.123287,-108.472739
Waffle World,Idaho,43.975255,-79.119142
Hot Chicken USA,North Dakota,25.762612,-118.861368
Taco Planet,West Virginia,28.415241,-75.468001
Hot Chicken USA,West Virginia,33.728156,-100.802403
Pizza Express,Kansas,46.486839,-81.360393
Wrap & Roll,Rhode Island,40.511501,-69.611745
Burger Town,Missouri,35.641005,-75.509571
Pizza Express,Oregon,39.609505,-94.085581
Grill Master,Connecticut,29.41677,-82.487468
Hot Chicken USA,Florida,42.05503,-77.51418
Donut Haven,Co Spgs,40.558785,-73.306097
Burger Town,Wisconsin,35.843888,-98.794833
Sub Stop,Oklahoma,28.939807,-110.641539
Sub Stop,Utah,47.055036,-108.717348
Veggie Bites,Virginia,42.382882,-74.321984
Taco Planet,Tennessee,32.538305,-111.762139
Grill Master,Washington,30.015388,-70.407948
Taco Planet,New Jersey,37.226,-77.907522
Grill Master,Arizona,38.444707,-110.930072
Burger Town,Missouri,38.949697,-122.360288
Fry King,Nevada,37.548995,-78.324498
Veggie Bites,Georgia,40.172332,-107.281514
Pizza Express,Vermont,40.232353,-85.319243
Burger Town,Vermont,38.443518,-79.711815
Pizza Express,Vermont,46.911304,-80.938567
Wrap & Roll,Mississippi,34.710627,-119.004216
Pizza Express,Georgia,28.468104,-91.723959
Grill Master,New Hampshire,48.07501,-82.743669
Fry King,DC,42.047557,-72.582048
Wrap & Roll,Wisconsin,42.804223,-73.511473
Waffle World,Wisconsin,38.818767,-75.596224
Burger Town,Iowa,32.688394,-111.402603
Fry King,Idaho,32.354845,-118.336231
Donut Haven,Hawaii,32.459855,-77.69351
Taco Planet,Mississippi,29.811439,-114.673582
Burger Town,Colorado,30.042794,-111.612157
Taco Planet,Vermont,47.81327,-68.979
Grill Master,Wisconsin,48.662015,-95.366125
Taco Planet,Colorado,45.317456,-113.25336
Fry King,Florida,39.099536,-84.982067
Fry King,Kansas,46.580048,-94.880151
Veggie Bites,New York,48.011944,-68.229086
Waffle World,Alabama,42.789776,-82.718128
Pizza Express,Co Spgs,42.441781,-73.155079
Hot Chicken USA,Kansas,41.756013,-116.213989
Veggie Bites,Utah,40.076547,-122.4322
Wrap & Roll,South Carolina,44.724235,-120.293344
Waffle World,Kansas,42.568649,-94.841425
Hot Chicken USA,Nebraska,33.072018,-96.335244
Sub Stop,Idaho,39.636445,-99.052524
Donut Haven,New York,34.197422,-121.658295
Grill Master,Iowa,27.838887,-120.945599
Sub Stop,Florida,25.044776,-91.447887
Pizza Express,Alaska,42.519113,-91.729821
Fry King,Georgia,48.504729,-106.90205
Veggie Bites,New Jersey,28.397037,-85.066744
Pizza Express,Iowa,35.627373,-90.295216
Sub Stop,South Dakota,42.648174,-93.181356
Burger Town,Florida,24.425498,-110.720311
Sub Stop,Rhode Island,43.647622,-96.5164
Waffle World,South Carolina,36.866132,-91.238117
Wrap & Roll,Colorado,31.673966,-119.098669
Burger Town,Vermont,33.645306,-89.116195
Fry King,North Dakota,29.913244,-100.447857
Donut Haven,Co Spgs,46.439229,-103.876867
Taco Planet,South Dakota,31.84657,-75.714229
Hot Chicken USA,Wisconsin,38.021943,-100.58068
Donut Haven,North Dakota,47.31523,-99.570073
Veggie Bites,Louisiana,39.504409,-71.652528
Taco Planet,DC,28.774718,-105.915191
Pizza Express,South Dakota,32.45196,-123.604068
Donut Haven,Indiana,38.48374,-83.405598
Taco Planet,Oregon,37.663104,-118.922015
Veggie Bites,South Carolina,37.067894,-110.701793
Fry King,California,24.556516,-102.998077
Wrap & Roll,Michigan,47.297238,-98.743712
Sub Stop,Nebraska,32.828589,-72.409636
Wrap & Roll,Mississippi,40.077699,-84.103193
Wrap & Roll,Wyoming,27.359023,-106.201602
Waffle World,Maryland,25.648263,-71.919623
Taco Planet,Delaware,46.732394,-112.068888
Sub Stop,Georgia,30.9566,-77.637306
Veggie Bites,Michigan,32.833836,-93.587348
Fry King,Indiana,47.538415,-67.339714
Hot Chicken USA,Wisconsin,30.024796,-82.917687
Fry King,Massachusetts,45.298184,-115.574562
Wrap & Roll,Missouri,38.223112,-122.899298
Wrap & Roll,North Dakota,28.137897,-78.608558
Wrap & Roll,Florida,37.312115,-83.543254
Hot Chicken USA,Co Spgs,36.698725,-99.712759
Sub Stop,New York,32.811187,-82.945901
Grill Master,South Dakota,46.618784,-120.664407
Hot Chicken USA,Nevada,30.242486,-67.071788
Burger Town,California,46.822945,-70.70155
Pizza Express,Mississippi,24.715709,-72.260623
Burger Town,Iowa,38.858705,-75.030479
Pizza Express,South Carolina,47.530202,-83.981389
Wrap & Roll,Colorado,45.625881,-88.690331
Donut Haven,Kentucky,38.832279,-119.357478
Hot Chicken USA,South Dakota,46.207075,-81.774423
Donut Haven,South Dakota,31.863341,-96.103056
Donut Haven,Maryland,25.113589,-121.45186
Donut Haven,Tennessee,48.280186,-123.566401
Hot Chicken USA,South Carolina,39.279219,-108.398371
Grill Master,North Carolina,35.37435,-97.232511
Burger Town,Colorado,45.930984,-112.982001
Sub Stop,Nevada,45.276766,-92.648353
Wrap & Roll,Iowa,26.705608,-104.604255
Pizza Express,Kansas,39.915265,-81.777971
Pizza Express,DC,47.265201,-83.163525
Sub Stop,Michigan,38.357163,-104.088126
Sub Stop,Kentucky,25.440571,-121.797765
Hot Chicken USA,Co Spgs,25.23017,-104.192552
Hot Chicken USA,Virginia,35.721401,-121.506892
Donut Haven,Kentucky,36.007529,-89.848639
Grill Master,West Virginia,40.438417,-82.097589
Grill Master,Mississippi,27.706829,-123.765289
Waffle World,Delaware,48.785875,-121.705585
Wrap & Roll,Wyoming,39.332739,-102.786311
Hot Chicken USA,Nevada,47.753248,-108.520561
Pizza Express,Indiana,30.624941,-97.989972
Donut Haven,New Jersey,44.609395,-117.752616
Burger Town,Kentucky,46.812501,-83.01563
Pizza Express,Utah,47.391158,-72.88274
Burger Town,New Jersey,47.756358,-123.323027
Burger Town,Georgia,27.927189,-107.878053
Burger Town,New York,25.86732,-106.808713
Waffle World,Arkansas,47.647338,-120.235548
Taco Planet,West Virginia,28.005473,-84.973319
Wrap & Roll,DC,48.477729,-100.726933
Fry King,Pennsylvania,42.723226,-124.302629
Fry King,Co Spgs,39.18805,-122.01751
Taco Planet,North Carolina,33.896849,-105.894751
Burger Town,Alabama,33.660012,-85.336524
Grill Master,New York,49.382628,-85.88784
Hot Chicken USA,Nebraska,42.947488,-73.459903
Grill Master,Oregon,46.17423,-99.830574
Pizza Express,New Mexico,44.686602,-94.308274
Sub Stop,Iowa,30.140138,-105.050331
Donut Haven,Wyoming,26.519127,-101.933155
Pizza Express,California,43.802094,-97.526355
Veggie Bites,Arizona,42.461593,-119.039077
Wrap & Roll,North Dakota,40.69607,-70.34664
Burger Town,West Virginia,30.503058,-75.428426
Wrap & Roll,Alabama,43.023837,-76.496911
Veggie Bites,New Mexico,44.859475,-68.624051
Pizza Express,Colorado,40.505249,-82.627056
Veggie Bites,Maine,44.681339,-107.339512
Grill Master,Vermont,36.246846,-111.334517
Wrap & Roll,New Hampshire,30.771088,-75.381474
Burger Town,Utah,24.422227,-88.35261
Taco Planet,Rhode Island,28.628271,-87.838104
Taco Planet,Virginia,45.30616,-87.625808
Fry King,Wyoming,41.939371,-110.277182
Waffle World,Michigan,29.893759,-72.852247
Veggie Bites,Vermont,27.408578,-93.704299
Wrap & Roll,West Virginia,24.694195,-90.773877
Waffle World,North Carolina,40.319924,-89.970594
Donut Haven,North Carolina,41.056005,-116.670568
Sub Stop,Virginia,24.448212,-88.95842
Wrap & Roll,Wyoming,28.057397,-86.509093
Veggie Bites,South Dakota,41.520697,-104.438728
Grill Master,Louisiana,26.055366,-106.219049
Donut Haven,Kentucky,44.663647,-70.478779
Burger Town,Oregon,40.988245,-96.992152
Wrap & Roll,North Carolina,29.836875,-70.854031
Taco Planet,Oklahoma,30.677597,-108.357798
Taco Planet,West Virginia,46.790143,-112.933929
Wrap & Roll,Connecticut,47.342966,-75.453258
Sub Stop,Washington,49.030983,-75.951004
Taco Planet,Michigan,25.881859,-112.287619
Grill Master,New York,36.305043,-116.744443
Sub Stop,Idaho,24.514568,-76.289906
Sub Stop,Kentucky,44.920919,-78.39262
Hot Chicken USA,Vermont,44.047866,-108.768006
Waffle World,North Carolina,42.848314,-110.663567
Grill Master,Idaho,28.232421,-105.054527
Taco Planet,Utah,48.307751,-119.414203
Hot Chicken USA,Minnesota,36.426811,-73.871463
Sub Stop,New Hampshire,35.148414,-111.613354
Veggie Bites,New York,39.262177,-84.91815
Pizza Express,West Virginia,36.771615,-106.623429
Pizza Express,New Mexico,29.90129,-84.111151
Donut Haven,New Hampshire,47.615822,-79.183583
Taco Planet,Oregon,43.771343,-79.481522
Burger Town,Arizona,37.412175,-96.180876
Pizza Express,Wisconsin,27.144937,-87.681572
Wrap & Roll,Kansas,31.522042,-79.704623
Waffle World,Vermont,33.660883,-104.136525
Hot Chicken USA,South Carolina,33.004556,-123.734156
Pizza Express,Connecticut,38.202281,-104.627166
Wrap & Roll,Missouri,46.083649,-88.466463
Wrap & Roll,Iowa,40.752798,-74.960325
Hot Chicken USA,Connecticut,40.60157,-92.028816
Pizza Express,Washington,26.994255,-94.316243
Pizza Express,Indiana,26.9494,-81.54673
Veggie Bites,Massachusetts,46.521275,-81.324907
Fry King,Nevada,33.930862,-109.455964
Pizza Express,South Carolina,27.204092,-94.245316
Taco Planet,Maine,28.319738,-67.56201
Hot Chicken USA,Vermont,40.002679,-96.832928
Fry King,Alaska,49.323628,-102.194351
Waffle World,Arizona,32.190824,-100.544749
Donut Haven,Louisiana,35.399531,-118.390178
Taco Planet,Virginia,31.766337,-73.060978
Veggie Bites,Vermont,42.204516,-97.285182
Pizza Express,Illinois,25.550219,-116.232987
Burger Town,North Dakota,42.06082,-97.116237
Burger Town,South Carolina,25.098136,-123.107545
Veggie Bites,Arkansas,41.175197,-88.123406
Hot Chicken USA,California,40.080984,-82.200282
Donut Haven,DC,43.047715,-84.560778
Burger Town,Kansas,31.094858,-86.489466
Taco Planet,Nebraska,37.296362,-120.983981
Sub Stop,West Virginia,45.299267,-100.80155
Hot Chicken USA,Georgia,34.82986,-79.462519
Taco Planet,Mississippi,48.781841,-68.72493
Taco Planet,Colorado,26.993371,-99.254905
Waffle World,North Carolina,32.792506,-94.033634
Fry King,Florida,41.765702,-95.561014
Burger Town,New York,27.106319,-71.940725
Fry King,Montana,30.310556,-72.653334
Sub Stop,South Dakota,47.989761,-107.319674
Veggie Bites,Delaware,25.892061,-96.843402
Sub Stop,Delaware,38.2084,-86.266532
Pizza Express,Idaho,37.663707,-106.858282
Burger Town,Wisconsin,25.825233,-115.35333
Hot Chicken USA,DC,24.776463,-92.53697
Wrap & Roll,Wisconsin,40.639473,-120.251128
Pizza Express,Idaho,48.078718,-114.244837
Sub Stop,Arizona,45.777134,-94.638463
Grill Master,Nevada,45.131364,-118.186858
Donut Haven,Connecticut,27.075766,-95.494208
Donut Haven,North Dakota,35.042762,-109.255965
Wrap & Roll,Missouri,30.062667,-104.005979
Fry King,Pennsylvania,49.141368,-83.358882
Grill Master,Virginia,32.681853,-118.653949
Wrap & Roll,Pennsylvania,36.37279,-116.083272
Sub Stop,Colorado,28.055633,-69.389764
Pizza Express,Delaware,35.135314,-119.155928
Grill Master,Indiana,43.312611,-123.181144
Waffle World,Illinois,26.002005,-120.234217
Taco Planet,Iowa,45.402723,-124.112486
Grill Master,Michigan,25.185596,-91.029275
Fry King,Arizona,26.387142,-109.70196
Taco Planet,Indiana,40.170494,-124.942079
Veggie Bites,Colorado,28.756336,-67.954365
Hot Chicken USA,Tennessee,46.907939,-98.953489
Pizza Express,Oklahoma,38.349638,-111.935634
Waffle World,Nevada,46.891688,-67.111403
Burger Town,Wisconsin,30.279014,-92.537421
Waffle World,Oklahoma,48.011835,-77.011016
Sub Stop,Illinois,45.647168,-99.187418
Pizza Express,Pennsylvania,39.767113,-91.815449
Veggie Bites,Montana,43.833041,-115.38369
Taco Planet,Virginia,48.865275,-94.907415
Taco Planet,Nebraska,37.964789,-70.5879
Pizza Express,Louisiana,34.479063,-72.890445
Taco Planet,Oklahoma,31.736358,-86.572451
Hot Chicken USA,Connecticut,34.343982,-90.625273
Donut Haven,Montana,30.550878,-113.013354
Fry King,North Carolina,37.025683,-71.721815
Sub Stop,Pennsylvania,29.298413,-116.384863
Fry King,Texas,41.870962,-67.915833
Sub Stop,Wyoming,33.945478,-116.865068
Hot Chicken USA,South Dakota,25.521921,-114.147317
Hot Chicken USA,Georgia,36.170401,-116.354968
Pizza Express,Michigan,29.504343,-117.255033
Pizza Express,Arizona,45.642906,-91.751895
Sub Stop,Kansas,30.591054,-118.770432
Hot Chicken USA,West Virginia,36.89855,-107.125263
Hot Chicken USA,Arizona,39.990225,-123.481872
Hot Chicken USA,Colorado,30.994361,-80.291977
Burger Town,Kentucky,35.282295,-108.672552
Hot Chicken USA,Texas,47.502198,-108.335525
Donut Haven,New York,40.756986,-113.300074
Wrap & Roll,California,41.155806,-88.185563
Grill Master,Nevada,40.040824,-107.154871
Wrap & Roll,Georgia,31.51818,-68.224023
Waffle World,Idaho,46.739032,-90.422662
Pizza Express,Illinois,25.798078,-105.466074
Sub Stop,Indiana,33.974642,-106.601558
Grill Master,New York,29.665402,-97.857261
Burger Town,Wisconsin,41.392697,-98.376592
Fry King,Louisiana,25.037112,-100.475544
Pizza Express,Utah,28.471253,-102.689491
Veggie Bites,South Dakota,44.146068,-89.241339
Pizza Express,Virginia,47.576513,-123.433555
Fry King,Louisiana,33.454821,-99.635397
Donut Haven,Georgia,25.541162,-108.240547
Grill Master,New Hampshire,37.952705,-82.63967
Donut Haven,Mississippi,24.601052,-109.308725
Burger Town,Oregon,28.690404,-103.734936
Fry King,Kansas,32.939061,-107.104785
Fry King,New Jersey,34.866851,-91.132892
Taco Planet,Illinois,34.752071,-120.65753
Donut Haven,Nebraska,37.762708,-73.682481
Taco Planet,Indiana,33.065774,-112.181187
Sub Stop,New Hampshire,24.707442,-79.12706
Veggie Bites,Oregon,44.848123,-114.424076
Grill Master,South Dakota,37.265156,-68.752733
Taco Planet,New York,42.831867,-67.539257
Hot Chicken USA,Louisiana,35.606931,-122.233914
Hot Chicken USA,Oregon,34.958843,-85.107083
Grill Master,Wyoming,45.00005,-83.369198
Pizza Express,Illinois,26.735045,-104.25506
Burger Town,Montana,49.050313,-82.096062
Veggie Bites,Hawaii,45.320608,-111.452585
Veggie Bites,Tennessee,48.582147,-86.718494
Donut Haven,Massachusetts,35.761851,-93.627669
Burger Town,South Carolina,26.306741,-80.98097
Taco Planet,Virginia,41.978798,-106.310055
Donut Haven,New Mexico,49.014054,-86.501057
Sub Stop,Michigan,39.973324,-75.036299
Sub Stop,Oregon,42.619144,-91.915217
Fry King,Indiana,25.368275,-82.283683
Pizza Express,Ohio,47.354795,-95.935289
Fry King,Maine,28.413107,-92.278738
Grill Master,Virginia,38.363235,-114.467082
Hot Chicken USA,South Dakota,36.536711,-82.958565
Wrap & Roll,Michigan,44.568826,-100.526069
Donut Haven,Arizona,31.610822,-72.157635
Veggie Bites,New Jersey,43.63936,-70.395989
Taco Planet,Virginia,41.293246,-122.98693
Veggie Bites,Michigan,24.677671,-119.751976
Donut Haven,Nebraska,46.743027,-103.943078
Sub Stop,New Hampshire,33.553294,-70.12414
Grill Master,Washington,41.817533,-101.523722
Grill Master,Kentucky,39.765789,-97.389346
Hot Chicken USA,Alaska,45.522834,-114.984473
Hot Chicken USA,Maine,30.378816,-85.678987
Sub Stop,Virginia,40.824551,-97.796213
Fry King,Delaware,31.699267,-81.320947
Pizza Express,Arkansas,31.841292,-89.181162
Burger Town,Missouri,26.040153,-85.661217
Taco Planet,Massachusetts,40.031582,-73.883583
Pizza Express,Nebraska,36.519875,-69.657733
Burger Town,Nebraska,41.364517,-101.276464
Fry King,Iowa,37.099928,-104.217045
Grill Master,Oregon,38.608363,-68.246148
Waffle World,Kansas,39.469773,-69.660914
Fry King,Oregon,27.767965,-84.541181
Hot Chicken USA,Florida,38.381776,-74.109953
Sub Stop,Massachusetts,24.70166,-85.821896
Grill Master,Kansas,35.319373,-117.174849
Wrap & Roll,Wyoming,34.479062,-88.339208
Burger Town,Iowa,46.693668,-117.333993
Waffle World,Florida,47.777793,-98.637037
Taco Planet,Nevada,30.219621,-116.973302
Sub Stop,Texas,27.162762,-103.554515
Burger Town,Arizona,25.271758,-124.952375
Veggie Bites,Co Spgs,32.981715,-89.814446
Taco Planet,Nebraska,37.123841,-90.275079
Pizza Express,Utah,31.331822,-76.631656
Wrap & Roll,Indiana,41.805811,-95.475689
Wrap & Roll,Florida,29.726742,-82.221165
Wrap & Roll,Idaho,30.648696,-83.353691
Hot Chicken USA,Louisiana,24.575113,-110.170045
Grill Master,Idaho,30.370106,-121.974294
Wrap & Roll,Utah,37.021836,-124.067434
Taco Planet,Connecticut,38.395687,-94.57754
Taco Planet,Massachusetts,41.304698,-110.166821
Taco Planet,Illinois,40.907691,-79.886217
Hot Chicken USA,North Dakota,28.454771,-91.07306
Fry King,California,37.541398,-114.07271
Sub Stop,DC,29.95617,-72.49469
Fry King,Florida,44.174646,-92.057207
Burger Town,Oregon,41.260913,-113.172706
Pizza Express,New Hampshire,30.459495,-107.833039
Waffle World,Vermont,25.272821,-78.463041
Taco Planet,Oklahoma,37.240822,-123.860891
Burger Town,Texas,46.831475,-89.319878
Taco Planet,Hawaii,32.23085,-78.740015
Hot Chicken USA,Mississippi,30.590029,-73.500942
Wrap & Roll,South Dakota,27.556875,-117.963219
Grill Master,Alabama,29.679409,-69.489002
Grill Master,Hawaii,30.237255,-79.309115
Waffle World,Missouri,41.581531,-92.486382
Hot Chicken USA,Hawaii,38.460504,-79.469527
Grill Master,New Jersey,32.213764,-118.582197
Donut Haven,Colorado,47.304031,-68.078024
Wrap & Roll,Co Spgs,48.996193,-120.933493
Taco Planet,Kansas,29.464598,-100.425928
Grill Master,Kansas,49.357602,-83.38668
Sub Stop,Tennessee,37.064369,-111.618927
Sub Stop,Minnesota,28.581931,-73.173013
Grill Master,Vermont,48.671925,-89.184519
Burger Town,Mississippi,24.62753,-83.085777
Burger Town,Oklahoma,48.659767,-93.108039
Hot Chicken USA,Missouri,36.639063,-77.992861
Donut Haven,Minnesota,35.250474,-122.693356
Taco Planet,Vermont,43.81142,-79.272237
Burger Town,California,45.62089,-116.994278
Wrap & Roll,Virginia,27.86319,-117.60481
Wrap & Roll,Co Spgs,35.690044,-122.857238
Wrap & Roll,Washington,28.537314,-74.522603
Wrap & Roll,Alaska,44.222137,-87.562722
Burger Town,Nevada,31.730097,-94.192261
Donut Haven,New Jersey,38.265072,-115.831566
Wrap & Roll,Connecticut,39.397708,-114.615268
Grill Master,Georgia,30.651366,-89.463474
Sub Stop,Montana,36.036698,-88.939075
Grill Master,Ohio,27.724911,-79.325617
Wrap & Roll,Vermont,29.977033,-78.984235
Burger Town,Virginia,40.395961,-80.213869
Wrap & Roll,Wisconsin,27.733975,-69.724168
Veggie Bites,Kansas,44.099129,-117.377914
Taco Planet,Indiana,33.094706,-96.87419
Taco Planet,North Dakota,34.869229,-117.568815
Grill Master,Missouri,31.787012,-77.146598
Donut Haven,Alaska,26.924076,-86.157463
Burger Town,Maryland,40.461803,-106.42174
Donut Haven,Co Spgs,36.288416,-67.174361
Pizza Express,Alabama,40.70917,-111.626869
Wrap & Roll,Michigan,38.795453,-120.494389
Grill Master,Louisiana,46.165426,-105.347948
Burger Town,Nevada,45.875518,-99.105823
Fry King,Maine,32.558664,-111.661454
Waffle World,Louisiana,44.340921,-105.779976
Donut Haven,Vermont,45.514213,-119.948243
Pizza Express,Vermont,41.061882,-109.465722
