name,state,latitude,longitude
McDonald's,New Mexico,35.60569,-105.22363
Arby's,New Hampshire,42.956836,-71.431785
Arby's,South Dakota,43.695999,-98.014503
The Pita Pit,North Dakota,48.22007,-101.29603
McDonald's,Texas,30.89826,-102.90458
Arby's,Missouri,38.66443,-94.367578
KFC,Tennessee,36.4484,-83.5735
Arby's,North Carolina,35.7834,-80.2596
Chick-fil-A,Florida,30.43398,-84.25146
Chick-fil-A,Florida,30.435817,-84.251464
Subway,Pennsylvania,40.35134,-79.84946
Sonic Drive-In,Alabama,33.961719,-86.460832
McDonald's,Louisiana,32.513914,-92.191915
Burger King,Michigan,43.52505,-84.12482
Baja Fresh,California,37.333656,-121.88872
Chick-fil-A,Louisiana,30.30578,-89.82571
McDonald's,California,35.62427,-117.66919
McDonald's,Louisiana,30.45001,-91.24503
Sonic Drive-In,Virginia,36.5997,-79.4171
Burger King,Mississippi,34.962694,-89.991199
Burger King,New York,40.706576,-73.632057
Burger King,Massachusetts,42.3958,-71.03969
McDonald's,Pennsylvania,41.2409,-75.8811
Burger King,Maryland,39.46469,-76.63373
Wendy's,Minnesota,45.573171,-93.198564
Hardee's,Illinois,40.138555,-87.630379
McDonald's,North Carolina,35.716,-81.3368
Arby's,Texas,30.946501,-97.53855
McDonald's,Washington,46.67812,-122.96267
Taco Bell,Georgia,34.88728,-85.26817
Burger King,New Hampshire,43.19397,-71.52768
McDonald's,Kentucky,39.097473,-84.482831
Wendy's,Massachusetts,41.796998,-69.984941
Arby's,North Carolina,35.16191,-83.391
Chick-fil-A,Arizona,33.621197,-111.892188
Wendy's,North Carolina,36.433883,-77.637117
McDonald's,Louisiana,30.36,-91.0083
El Pollo Loco,California,33.923933809,-116.953957405
Arby's,North Carolina,36.20183,-81.66207
Wendy's,Michigan,44.22749,-86.31233
Boston Market,Virginia,38.9782,-77.3493
Taco Bell,Florida,27.039097908,-82.224383354
Jack in the Box,Washington,46.230877,-119.22822
Penn Station East Coast Subs,Ohio,40.08632,-82.97755
Pizza Hut,Colorado,39.88496,-105.00408
Captain D's Seafood,Georgia,33.0388,-83.9384
Moe's Original Bar B Que,Florida,30.208462,-85.86121
Arby's,Tennessee,35.9863,-85.038113
Subway,Washington,45.92686,-122.76052
Ama Ristorante,New Jersey,40.35016,-73.97301
Jimmy John's,Michigan,42.621448,-83.924943
A&W,Oregon,43.386005937,-123.336546478
Taco Bell,Indiana,41.43621,-87.365167
Burger King,Florida,26.062749,-80.346627
Dairy Queen,New Jersey,41.00028945,74.35602581
Burger King,Michigan,42.318844,-83.187423
Wendy's,Illinois,41.623364,-87.737154
Burger King,New York,42.681,-73.839
Sonic Drive-In,Louisiana,29.895592,-90.1355
Jim's Coney Island,Florida,26.6654,-81.94437
Burger King,North Carolina,36.4347,-77.63802
Chick-fil-A,North Carolina,35.44092,-80.60341
McDonald's,Minnesota,45.1092,-93.29947
Taco John's,North Dakota,46.924262,-98.002264
Wendy's,California,34.519287,-117.315859
McDonald's,Indiana,39.012474,-85.637238
Jack in the Box,Texas,29.981197,-95.423434
Arby's,Ohio,40.125549,-84.620838
Subway,Oklahoma,35.666485,-97.479836
Taco Bell,Idaho,43.197534,-112.357556
Burger King,Ohio,40.895,-81.4065
Costa Vida,California,38.753204,-121.25184
Chick-fil-A,North Carolina,35.4378,-80.6051
McDonald's,Ohio,39.22952,-83.6104
Chick-fil-A,Colorado,39.7323,-105.1638
Wienerschnitzel,California,33.68924,-117.77136
Taco Time,Washington,47.673976,-117.206394
Subway,Colorado,39.739388,-104.8096
Jimmy John's,South Carolina,34.925422274,-81.026426209
Wendy's,North Carolina,36.0277,-80.058
Wendy's,Missouri,36.7427,-91.8736
Checkers,Illinois,41.62443,-87.67514
Arby's,Illinois,41.946937,-88.023655
McDonald's,Connecticut,41.71712,-72.23403
Bojangles,North Carolina,35.733422,-79.43472
Taco Bell,Ohio,41.568499,-84.13448
Burger King,California,34.034275,-117.974561
Dunkin',New Jersey,39.963806,-74.18858
Burger King,New York,40.718145,-73.986585
McDonald's,Virginia,38.635159,-77.270506
KFC,South Carolina,34.9371,-81.9803
Taco Bell,Indiana,39.03718,-87.14674
Taco John's,Wyoming,42.05127,-104.96131
Baskin Robbins,Colorado,39.696684,-104.818405
Wendy's,Virginia,36.71499,-76.18691
Arby's,Wisconsin,44.948575,-91.374409
McDonald's,Utah,40.1862,-111.61
Wendy's,Maryland,39.025693,-76.440942
Burger King,Ohio,39.424567,-84.594846
Boston Market,Connecticut,41.24244,-73.03178
McDonald's,North Carolina,35.1418,-80.6237
Wendy's,Florida,27.753955,-82.737569
McDonald's,Kentucky,39.01056,-84.46939
McDonald's,Oregon,45.33488,-122.58982
Jack in the Box,Hawaii,21.299847,-157.84387
Panda Express,Hawaii,21.291141,-157.843893
McDonald's,Minnesota,45.84622,-92.97329
McDonald's,Mississippi,34.2526,-89.01857
KFC,Idaho,43.55033,-116.57179
McDonald's,Kentucky,37.5572,-85.2726
Wendy's,Virginia,38.637623,-77.297706
Domino's Pizza,Nebraska,41.141563,-96.01308
KFC,Indiana,38.6525,-87.159
Burger King,Florida,26.13665,-80.161384
Burger King,Iowa,41.64515,-91.52796
McDonald's,Texas,32.74678,-96.59616
Farmer Boys,California,34.072788,-117.961815
Taco Bell,California,37.723754,-122.154658
Dairy Queen,Texas,30.089361,95.640494
Domino's Pizza,Indiana,39.95724,-86.14001
KFC,California,37.965837,-122.344415
Wendy's,Louisiana,32.543694,-92.63906
Burger King,Idaho,42.87243,-112.46248
Wendy's,Illinois,41.354618,-88.8412
Wendy's,Utah,37.0606,-113.5859
Subway,Massachusetts,42.35545,-71.06302
McDonald's,Virginia,38.911192723,-77.443377971
Burger King,South Carolina,33.48376,-80.86833
Wendy's,Ohio,41.365293,-83.135077
Burger King,Michigan,43.234168,-86.208448
Checkers,Michigan,42.393865,-83.139364
Burger King,Washington,47.732912,-122.312543
Wendy's,Pennsylvania,40.82894,-76.84127
Subway,New York,40.78434,-73.952241
Burger King,Indiana,38.288293,-85.729192
Five Guys,Florida,25.754969,-80.36805
Pizza Hut,Florida,30.203714,-85.85357
Long John Silvers,Virginia,38.072141603,-78.900812367
Chick-fil-A,Tennessee,35.83827,-83.57126
Hardee's,Iowa,40.630143,-91.32324
Domino's Pizza,Utah,40.7387,-111.8261
McDonald's,Texas,31.30594,-96.87568
McDonald's,North Carolina,35.78394,-80.26021
Hardee's,Indiana,39.775888,-85.979823
Domino's Pizza,Illinois,41.90378,-87.63307
Five Guys,Connecticut,41.3678,-72.0641
McDonald's,California,34.151294,-118.026696
KFC,Louisiana,30.074917635,-90.501146423
McDonald's,Nebraska,40.14741,-97.17163
Taco Bell,California,38.45467,-122.770009
Burger King,Washington,47.930048,-122.100946
Burger King,Minnesota,44.74493,-93.27912
Arby's,Nebraska,40.814503,-96.700905
McDonald's,Missouri,38.57871,-92.19528
Burger King,Georgia,34.0181,-84.32061
KFC,Indiana,38.86233,-86.5198
Church's Chicken,Georgia,32.8407,-83.6428
McDonald's,Arkansas,36.1132,-93.7083
McDonald's,Texas,33.85371,-98.50065
McDonald's,Illinois,38.19885,-89.99387
Taco Bell,Indiana,40.10121,-85.71078
Jimmy John's,Oregon,45.22638,-123.18345
Sonic Drive-In,Ohio,39.42297,-84.59373
McDonald's,North Carolina,36.31855,-78.38201
Taco Bell,Iowa,40.63043,-91.32385
Taco Bell,Ohio,40.049029,-84.226109
Burger King,North Carolina,34.75896,-79.47058
Jimmy John's,Wisconsin,43.79644,-91.22038
Eagan's Drive-In,Washington,47.04603286,-122.919918142
Burger King,Washington,47.19136,-122.40915
Arby's,Ohio,40.730076,-84.078552
McDonald's,Pennsylvania,39.960487,-76.726687
Whataburger,Texas,26.19165,-98.232056
Arby's,Arkansas,36.268365,-93.141356
Domino's Pizza,South Dakota,44.360436,-100.332062
Taco Bell,Utah,37.122977,-113.613499
Sonic Drive-In,Alabama,34.93102,-86.57292
Coop DeVille,Mississippi,34.36729,-89.54978
Burger King,South Carolina,34.691787171,-82.985975805
Burger King,Oregon,45.60826,-121.20364
Burger King,North Dakota,47.907141579,-97.045743525
Taco John's,Wisconsin,44.273959,-88.415755
Taco Bell,Oklahoma,35.34595,-96.91245
McDonald's,North Carolina,35.723494,-77.894081
Taco Bell,California,38.43456,-122.68731
McDonald's,Texas,32.159,-94.36056
Taco Bell,Indiana,41.653552,-84.999541
Wendy's,Texas,26.1721,-97.6751
McDonald's,Mississippi,33.39952,-91.0349
McDonald's,Texas,32.720472,-96.804816
Taco Bell,New Mexico,35.60421,-105.22263
Arby's,Oklahoma,35.90113,-94.97478
McDonald's,Alabama,31.006317,-87.493674
Long John Silver's,Kentucky,37.6858,-82.77639
McDonald's,Illinois,41.5395,-89.1024
Burger King,Louisiana,32.024699209,-93.339255675
McDonald's,Florida,29.6544,-82.4939
McDonald's,Texas,33.89998,-98.49614
Subway,Kentucky,39.00873958,-84.47013574
Sonic Drive-In,Missouri,39.13528,-94.58104
Arby's,Alabama,31.00617,-87.49368
McDonald's,Indiana,41.283913,-86.620656
Amigos/Kings Classic,Nebraska,40.814503,-96.700905
Arby's,Arkansas,34.12285,-93.06382
Hardee's,Kentucky,38.205135,-84.257087
McDonald's,New York,42.113481,-79.208555
Sonic Drive-In,New Mexico,35.60421,-105.22263
Wendy's,Virginia,38.836552175,-77.43114806
McDonald's,Texas,29.931086,-95.175905
Burger King,Ohio,41.501359,-81.532359
Panda Express,Florida,30.449478,-84.305336
McDonald's,Nebraska,41.139584,-96.042927
Bush's Chicken,Texas,30.5121,-97.698
KFC,Georgia,33.2699,-84.28973
Taco Bell,Wisconsin,44.68041,-90.16472
Taco Bell,Ohio,39.42329,-84.59265
KFC,Minnesota,44.291427,-93.24722
Arby's,Virginia,37.777,-79.9919
Subway,Kansas,39.10035,-94.6493
Wendy's,California,35.6156,-120.6829
Wendy's,Virginia,39.080783,-78.210771
McDonald's,Washington,46.22623,-119.20809
Hardee's,Minnesota,45.209957,-93.555756
Taco Bell,Georgia,32.47287,-84.987
Burger King,Arkansas,33.679319,-93.605016
KFC,Oklahoma,35.3449,-96.9121
Taco Bell,Tennessee,35.905589,-83.580616
McDonald's,Iowa,40.40352,-91.39082
Wendy's,Georgia,32.8148,-83.6638
McDonald's,Texas,30.090093,-95.631498
McDonald's,Arkansas,34.90503,-91.1979
McDonald's,Louisiana,32.52379,-92.11232
Wendy's,Colorado,40.57458,-105.101506
Burger King,Iowa,41.589168,-93.596409
Jack in the Box,Texas,32.00897,-97.09784
Taco Bell,Florida,26.6677,-81.8909
Wendy's,Texas,27.4921,-97.8502
Jack in the Box,California,32.845016,-116.883
Subway,Illinois,39.18267,-89.669016
Wendy's,Indiana,40.4711,-86.1377
Topper's Pizza,Wisconsin,43.01613,-87.96825
Burger King,California,36.92673,-121.76536
Taco Bell,Nebraska,42.01871,-97.42925
McDonald's,Illinois,39.00568,-87.75446
McDonald's,Illinois,41.19916,-90.73308
Arby's,Louisiana,31.128746,-93.267362
KFC,Wisconsin,43.01969,-87.967445
Taco Bell,New Jersey,39.953629,-74.159757
Dairy Queen,Minnesota,46.70309,-92.45607
Burger King,Texas,29.98845,-95.49877
Taco Bell,California,34.01092,-118.30109
Wendy's,Illinois,40.11025,-88.22715
Burger King,Illinois,41.925031,-87.663536
Subway,Louisiana,30.016271399,-90.249332467
Carl's Jr.,California,33.873194849,-118.299493789
Subway,Wisconsin,43.073367,-89.409019
Checkers,Florida,26.21268,-80.15674
McDonald's,Missouri,40.18456,-92.57138
A&W,Indiana,41.350814,-86.310452
Taco John's,South Dakota,44.66263,-103.85504
McDonald's,Ohio,39.52833,-83.45208
Taco Bell,Wisconsin,44.89879,-91.93246
McDonald's,Pennsylvania,39.95471,-75.16362
Quiznos,Wisconsin,43.04847,-88.47038
McDonald's,Florida,28.3611,-81.4231
Wendy's,Michigan,42.39145,-83.13985
Burger King,Missouri,39.044656,-94.415183
Arby's,Tennessee,35.90444,-83.581965
Taco Bell,California,33.61677,-117.91564
White Castle,Illinois,41.75045,-87.65857
Arby's,North Carolina,34.75966,-79.469868
Arby's,Ohio,41.45823,-84.55106
Subway,Wyoming,41.77618,-107.22593
Taco Bell,Illinois,38.140063,-89.702961
McDonald's,Georgia,33.10108,-82.02278
Subway,South Dakota,44.66255,-103.85498
Bojangles,North Carolina,35.592243,-78.77333
McDonald's,Texas,31.08996,-97.72917
Subway,Illinois,41.79951,-87.59123
Little Caesars,Colorado,39.88302,-104.96881
Chick-fil-A,Wyoming,41.1604,-104.80626
Taco Bell,Illinois,42.00565,-87.96012
Taco Bell,Ohio,39.72009,-83.88041
McDonald's,North Dakota,48.20858,-101.3128
McDonald's,Washington,47.84976,-122.25349
Taco John's,Iowa,43.12322,-95.16158
McDonald's,Oklahoma,35.77115,-95.35928
Sonic Drive-In,Oklahoma,35.830679,-96.391998
Ziti's Italian Express,Massachusetts,42.35559,-71.06263
McDonald's,New Mexico,33.3238,-105.6292
McDonald's,Wisconsin,45.14024,-90.33291
Domino's Pizza,Pennsylvania,39.98304,-75.85323
Bob Evans,West Virginia,40.39231,-80.55033
KFC,Maine,43.678150177,-70.33592987
Whataburger,Texas,30.7157,-95.56694
Hardee's,Illinois,37.459786,-89.245351
Cousins Subs,Wisconsin,44.496632,-89.513397
Burger King,Maryland,39.135989,-76.597223
Taco Bell,Kentucky,39.02779,-84.45143
Subway,West Virginia,40.04628,-80.6539
Wendy's,Massachusetts,42.166172,-71.046023
Burger King,Kentucky,39.086386,-84.478213
Subway,Michigan,42.627442,-82.990588
Boston Market,Michigan,42.629,-82.9925
Carl's Jr.,Texas,29.56777,-98.38491
McDonald's,California,33.872543666,-118.298478773
McDonald's,Nebraska,40.877075,-97.102017
Burger King,Florida,30.17564,-85.68337
McDonald's,Illinois,37.73535,-89.18663
Domino's Pizza,Iowa,42.0334,-91.59479
Wendy's,Ohio,41.527,-81.5858
Burger King,Virginia,37.4047,-77.661571
Carl's Jr.,Alaska,64.83544,-147.8117
Wendy's,Missouri,38.79161,-90.69736
Five Guys,New Hampshire,43.0451,-70.7728
KFC,Arkansas,35.820034,-90.7063
OMG! Rotisserie,Ohio,39.35155,-82.09728
Fazoli's,South Carolina,34.0757,-81.1588
McDonald's,Minnesota,44.97707,-93.0427
Pizza Hut,Florida,25.760922,-80.420567
Burger King,Virginia,36.79924,-76.17752
Burger King,Illinois,41.726724,-88.319467
Burger King,Minnesota,45.1042,-93.4552
Dairy Cheer,Kentucky,37.675808,-82.778435
Burger King,Massachusetts,41.61469,-70.92949
Jack in the Box,Arizona,33.536883,-112.357312
Baker's Drive Thru,California,34.16862,-117.3158
Little Caesars,Colorado,39.76773,-104.82609
KFC,Florida,25.90352,-80.15934
Taco Bell,Virginia,38.892581,-77.426819
Subway,Georgia,34.116528158,-84.270714636
Subway,Arizona,33.351078,-111.961205
Arby's,Florida,27.012185,-82.143438
Burger King,New York,40.8397,-73.9179
QDOBA Mexican Eats,Minnesota,44.85717,-94.37552
Jimmy John's,Indiana,41.6753,-86.2502
Jimmy John's,Georgia,30.8432,-83.9477
Round Table Pizza,California,33.741592,-117.820694
McDonald's,California,34.2577,-118.4329
McDonald's,Rhode Island,41.8146,-71.4952
Arby's,Kentucky,36.742193,-84.472242
McDonald's,Texas,29.980621,-95.16504
McDonald's,Texas,30.45969,-97.7934
Wendy's,California,37.6092,-120.9722
McDonald's,Minnesota,45.22009,-93.35685
Chick-fil-A,Arizona,33.6386,-112.353751
Mr Hero,Ohio,41.456325,-81.787871
Firehouse Subs,Kansas,38.88014,-94.66734
Arby's,Wisconsin,42.779077,-87.951422
McDonald's,Virginia,38.65453,-77.25271
In-N-Out,California,34.426739,-117.365884
McDonald's,California,34.20118,-118.43163
Jack Pirtles Chicken,Tennessee,35.14386,-90.014786
Taco Bell,Kentucky,37.28324,-83.22505
Taco Bell,Illinois,42.104193,-88.291527
Burger King,Massachusetts,41.9877,-70.7158
Farmer Boys,California,34.005623,-117.688697
Taco Bell,Ohio,41.524776554,-81.587264835
Sonic,Connecticut,41.239191019,-73.034252566
Burger King,Arizona,33.609882,-112.13344
Culver's,Minnesota,45.201287,-93.55392
Five Guys,Maryland,38.4416,-75.0535
Arby's,Idaho,43.602172,-116.597592
McDonald's,California,37.79709,-121.19426
Quiznos,Washington,46.72538,-122.97456
Carl's Jr.,Utah,37.114797,-113.553321
Taco Bell,New York,43.108865,-75.219611
Arby's,Georgia,33.659398,-84.433666
Subway,California,34.318394,-118.46449
Sonic Drive-In,New Mexico,36.3735,-105.59349
Jack in the Box,California,33.96189,-118.029976
Church's Chicken,Arizona,33.449852,-112.35067
Waffle House,Georgia,34.17746,-84.812057
Taco Bell,Florida,29.024995,-82.154555
Wienerschnitzel,California,33.857922,-118.301071
Subway,Missouri,38.7712,-90.49274
Jack in the Box,California,33.9089602,-118.3088905
Arby's,Louisiana,32.5818,-93.2489
McDonald's,Ohio,40.084264605,-82.42830247
Sonic Drive-In,New Mexico,34.85492,-106.69112
McDonald's,Michigan,42.393421,-83.122294
McDonald's,Maryland,38.3458,-76.461
Boston Market,Ohio,41.36248,-81.68796
Subway,California,38.25843,-122.05297
Wendy's,Utah,41.09382,-112.00631
Bojangles,Florida,30.44191,-84.26003
In-N-Out,California,36.609207,-121.835724
Subway,Montana,46.606725,-112.017895
McDonald's,Connecticut,41.888625,-72.462607
Taco Bell,Indiana,40.42317,-86.90786
Del Taco,California,35.499325,-119.27023
McDonald's,Indiana,41.418359,-87.364325
Arby's,Washington,47.466556,-120.335093
Domino's Pizza,Kentucky,37.64596,-84.76834
Arby's,Connecticut,41.23937,-73.0351
Hardee's,West Virginia,37.80343,-81.18203
Jimmy John's,Michigan,42.381584988,-83.334165072
Sonic Drive-In,Louisiana,30.4682,-90.95707
Burger King,California,38.925359,-121.055592
SONIC Drive In,Kansas,37.64632,-98.7231
Burger King,Texas,27.856211,-97.629141
Jack in the Box,South Carolina,34.803618,-82.375519
Pei Wei,Texas,30.447332542,-97.789006233
Carl's Jr.,California,33.767696,-117.991444
Panera Bread,Nebraska,41.29226,-96.1236
Jack in the Box,California,33.939729,-118.046193
Rally's,Ohio,39.94646,-83.03419
Taco Casa,Texas,33.017563,-97.21765
Burger King,Ohio,39.286461,-84.449052
Subway,Oklahoma,36.06032,-95.97389
Jimmy John's,Indiana,40.42321,-86.90643
Burger King,Michigan,44.264584137,-86.314720585
McDonald's,New York,42.1592,-77.0899
McDonald's,Florida,27.837784,-80.485344
Five Guys,Michigan,42.5452,-83.1872
McDonald's,New Jersey,40.8363,-74.181
KFC,California,38.9216,-121.057
McDonald's,Texas,32.929881,-96.819424
Five Guys,Texas,32.928467,-96.82028
Taco Bell,Missouri,37.241221,-93.307915
McDonald's,Idaho,43.863452,-116.500085
Arby's,New Jersey,39.82068,-75.09013
Burger King,New Mexico,35.6061,-105.21133
Burger King,Wisconsin,42.724761,-87.950804
McDonald's,Wisconsin,42.7239,-87.9506
McDonald's,Kansas,38.9715,-94.7404
McDonald's,California,33.941298046,-118.048657224
Burger King,Massachusetts,42.101956,-71.067946
Burger King,Wisconsin,43.048091,-87.957993
Burger King,North Dakota,46.90517,-96.80051
Dunkin',New York,40.67464,-73.80472
Sonic Drive-In,New Mexico,36.71149,-107.99448
McDonald's,Vermont,44.22749,-72.55152
Auntie Anne's,Georgia,33.879917,-84.471016
Burger King,Pennsylvania,40.98279,-75.98063
SONIC Drive In,Oklahoma,36.32145,-95.82525
McDonald's,Indiana,41.376978,-87.469995
Panda Express,Kentucky,38.242824232,-85.507275185
Burger King,Vermont,44.22718,-72.55278
McDonald's,Tennessee,36.50502,-82.55428
McDonald's,Ohio,39.422751,-84.577937
Arby's,Wisconsin,44.8202,-87.4089
Arby's,Ohio,41.470374,-82.019034
Blimpie,Florida,28.3709,-81.4047
Popeyes Louisiana Kitchen,Texas,32.928337454,-96.803136166
Wendy's,North Carolina,36.29439,-76.241178
Culver's,Wisconsin,44.87939,-91.914096
Burger King,Tennessee,35.14451,-90.0163
Burger King,Pennsylvania,40.595399,-77.57216
McDonald's,Montana,46.411823,-112.724593
Subway,Vermont,44.54342,-73.21404
Burger King,Connecticut,41.33184,-72.97385
Jack in the Box,Texas,31.951427,-95.263328
Chris' Drive-In,North Carolina,35.73739,-79.46765
Five Guys,Florida,25.8978,-80.1622
Taco Bell,Indiana,41.285035,-86.621124
Taco Bell,Indiana,41.285005,-86.62099
SONIC Drive In,Arkansas,36.16732,-94.1166
Whataburger,Texas,29.848671,-95.503555
Burger King,Texas,29.779891155,-98.728302288
Burger King,Illinois,42.260523,-87.948394
McDonald's,California,34.142416,-118.236665
KFC,Indiana,41.000214,-85.789505
Popeyes Louisiana Kitchen,Arkansas,35.8124,-91.6009
Popeyes Louisiana Kitchen,Idaho,43.596024,-116.51322
Burger King,Nevada,38.935742,-119.738858
Church's Chicken,Texas,31.5791,-97.1205
McDonald's,Colorado,40.4052,-105.0464
Burger King,Washington,47.724967,-122.344989
Popeyes Louisiana Kitchen,Arkansas,35.83019158,-90.669306823
Taco Bell,Missouri,38.625824,-90.287392
Hardee's,North Carolina,35.40122,-78.01687
Qdoba Mexican Grill,Kentucky,38.26897,-85.61074
Taco Bell,Michigan,43.29203,-84.58592
Domino's Pizza,California,33.96447,-118.03496
Del Taco,California,33.916627713,-118.050926876
Boston Market,Illinois,41.65236,-87.73756
Baskin Robbins,Washington,47.72547,-122.34499
KFC,Florida,25.760483,-80.41009
Taco Bell,Pennsylvania,41.78134,-77.07019
Baja Fresh,California,37.7628,-121.9611
White Castle,New Jersey,39.963898,-74.18959
Dunkin',New York,40.71105,-74.006714
KFC,Utah,40.7723,-111.9388
Taco Bell,Oklahoma,35.89926,-94.97525
Jimmy John's,Arkansas,35.8307,-90.66926
Burger King,Idaho,42.899077,-112.433434
Domino's Pizza,Georgia,31.58644,-84.18444
Dairy Queen,Indiana,38.597239,86.081628
KFC,Michigan,42.257926,-84.756812
Sonic Drive-In,Missouri,39.77158,-94.84336
Pizza Hut,North Dakota,48.157062,-103.625752
Long John Silver's,Oregon,45.424558,-122.781563
McDonald's,North Carolina,36.29481,-76.24015
Burger King,Illinois,42.268871,-88.85403
Chick-fil-A,Georgia,33.604797,-85.081635
Bojangles,Alabama,34.783776,-86.944886
Hardee's,Alabama,30.6194,-87.7527
Arby's,North Carolina,35.47624,-80.6108
Taco John's,Missouri,39.7545,-94.8021
Blake's Lotaburger,New Mexico,32.7786,-108.2739
Arby's,Ohio,39.500007,-84.350646
Subway,California,34.016806,-118.496831
McDonald's,Louisiana,30.46208,-91.03596
McDonald's,Florida,30.320768,-87.42139
Jimmy John's,Virginia,38.43023,-78.87636
Taco John's,Nebraska,41.14082,-95.91221
McDonald's,Virginia,37.3467,-77.3422
Garden Fast Food,Illinois,41.656711,-87.597592
Wendy's,California,37.351091,-122.014663
Taco Bell,Texas,31.1048,-97.7497
Arby's,Indiana,40.81476,-84.938277
Waffle House,Tennessee,35.91445,-86.82668
Long John Silver's,Arkansas,35.76652,-91.64098
KFC,Kentucky,39.084393,-84.48495
KFC,Oklahoma,34.0109,-95.4975
Subway,California,33.772158,-118.006962
Wendy's,Virginia,37.77902,-79.99123
Arby's,Washington,46.22521,-119.223091
Taco Bell,Washington,46.93355,-122.59086
McDonald's,Oklahoma,35.25441,-95.10962
Burger King,Michigan,43.18884,-84.13187
Krystal,Florida,30.1893,-85.6621
McDonald's,Kentucky,37.09224,-84.61883
Quiznos Sub,Minnesota,44.291965,-93.288913
Wendy's,New York,43.0785,-75.6432
Blimpie,Maine,43.495377,-70.45818
KFC,Florida,26.5292,-80.06258
Jimmy John's,Wisconsin,44.966263,-92.721212
Burger King,California,36.721947,-121.663574
Dominos Pizza,Louisiana,30.00635,-90.25073
Arby's,Kentucky,37.683592,-82.777067
The Pizza Pipe Line,Washington,46.27485,-119.280754
Wendy's,Alabama,30.9039,-84.5577
Taco Bell,North Carolina,34.760626,-79.487148
SONIC Drive In,Arkansas,36.17034,-94.13983
SONIC Drive In,Kansas,37.57684,-97.13453
KFC,Kentucky,37.4193,-86.8803
KFC,Pennsylvania,40.0364,-79.5844
Auntie Anne's,South Carolina,33.71958,-78.88092
Taco John's,Iowa,42.06926,-90.68681
McDonald's,Arizona,33.460702,-112.339782
McDonald's,Missouri,38.494,-90.3809
Arby's,New Mexico,32.435419,-104.244109
McDonald's,Tennessee,35.14093,-85.32732
Taco Bell,Ohio,40.85391,-81.76432
Wendy's,Utah,41.755139,-111.834393
Bojangles,South Carolina,33.392566,-79.289473
Domino's Pizza,California,34.307507,-118.449196
Panera Bread,Virginia,38.957254269,-77.401220351
Burger King,Georgia,30.78502,-83.57172
Burger King,Illinois,41.751833,-88.115073
McDonald's,North Carolina,34.7605,-79.46914
McDonald's,Washington,47.29624,-122.24873
Wendy's,Minnesota,46.6924,-92.4569
McDonald's,North Carolina,34.9208,-79.7492
Carl's Jr.,Texas,33.903,-98.4951
Taco Bell,Missouri,37.71128,-89.89024
Burger King,North Carolina,35.71660341,-78.841087323
McDonald's,New Jersey,40.55347,-74.43998
McDonald's,Connecticut,41.78158,-72.69786
Subway,Georgia,30.785286,-83.572137
McDonald's,Louisiana,32.48858,-93.70431
McDonald's,Missouri,37.71139,-89.89106
Jack in the Box,Arizona,32.2053,-110.8413
A&W,Iowa,42.073197246,-94.877720794
Wendy's,Iowa,43.147262,-93.359247
McDonald's,Texas,28.036688,-97.04238
Burger King,Tennessee,36.014721,-86.617874
Chicken Express,Texas,30.64816,-97.01623
Five Guys,Washington,48.78941,-122.51306
Popeyes,Louisiana,30.002122521,-90.137342
Taco Bell,North Dakota,47.9088,-97.04436
Hardee's,Maryland,38.344069062,-75.603221829
Wendy's,Missouri,38.7014,-93.2503
McDonald's,West Virginia,39.47444,-77.9524
SONIC Drive In,Arkansas,35.2552,-92.9379
Whataburger,Texas,26.0711,-97.2218
Taco Bell,Illinois,41.980697,-88.708015
McDonald's,Washington,48.5114,-122.61209
Jimmy John's,Wisconsin,44.89754,-91.93248
Pick Up Stix,Arizona,33.493296,-112.33883
SONIC Drive In,New Mexico,33.39412,-104.54048
Taco Bell,Iowa,41.6873,-93.07621
Arby's,Kentucky,38.567286,-82.83007
Blake's Lotaburger,New Mexico,35.06156,-106.58605
Burger King,Arkansas,36.17076,-94.13973
Panda Express,Nevada,36.15748,-115.079768
McDonald's,Texas,29.690441,-95.219861
Burger King,Delaware,39.603596,-75.75072
Jimmy John's,Texas,32.81036,-96.61502
Taco Bell,Washington,47.440375,-120.324854
Burger King,South Carolina,33.036406,-80.157911
Popeyes Louisiana Kitchen,Illinois,42.377761962,-87.855874676
SONIC Drive In,Colorado,37.46773,-105.876
Burger King,California,37.935665,-122.356641
Burger King,Iowa,42.655465,-95.20075
Jack in the Box,California,36.70806,-119.55659
Subway,Florida,25.78434,-80.13097
Carl's Jr.,California,39.131924,-121.63508
Hardee's,Alabama,32.472,-85.02883
Burger King,North Carolina,35.16566,-83.40051
McDonald's,Oklahoma,35.56501,-97.51527
Burger King,New York,40.808434,-73.947039
Zaxby's,North Carolina,35.505714,-78.3251368
Burger King,Pennsylvania,41.26004,-75.89932
McDonald's,New York,41.9529,-73.5056
McDonald's,Virginia,38.125477,-79.064713
McDonald's,Virginia,38.1238,-79.0648
Sonic Drive-In,Arkansas,35.32259,-91.56112
KFC,Georgia,34.011,-85.0415
McDonald's,California,33.80774,-118.27383
Bojangles,Georgia,31.84287,-81.59632
Jimmy John's,Idaho,42.56374,-114.46016
Wendy's,North Carolina,35.9153,-81.5242
McDonald's,Missouri,38.445,-90.3759
Hot Dog on a Stick,California,37.654287,-122.104658
McDonald's,New York,43.0883,-75.7515
Burger King,Maryland,39.637928,-78.832937
